Date;U.S. Gulf Coast Kerosene-Type Jet Fuel Spot Price FOB in U.S. Dollars per Gallon
2006-02-26T19:00:00-05:00;1.758
2006-02-23T19:00:00-05:00;1.809
2006-02-22T19:00:00-05:00;1.763
2006-02-12T19:00:00-05:00;1.717
2006-02-05T19:00:00-05:00;1.774
2006-01-23T19:00:00-05:00;1.845
2006-01-11T19:00:00-05:00;1.704
2006-01-02T19:00:00-05:00;1.819
2005-12-29T19:00:00-05:00;1.787
2005-12-13T19:00:00-05:00;1.807
2005-12-04T19:00:00-05:00;1.723
2005-11-28T19:00:00-05:00;1.564
2005-11-14T19:00:00-05:00;1.631
2005-11-09T19:00:00-05:00;1.715
2005-11-03T19:00:00-05:00;1.766
2005-11-01T19:00:00-05:00;1.78
2005-10-20T20:00:00-04:00;1.933
2005-10-11T20:00:00-04:00;2.8
2005-09-15T20:00:00-04:00;1.905
2005-09-07T20:00:00-04:00;1.978
2005-09-06T20:00:00-04:00;2.089
2005-09-01T20:00:00-04:00;2.205
2005-08-30T20:00:00-04:00;2.288
2005-08-29T20:00:00-04:00;2.295
2005-08-25T20:00:00-04:00;1.893
2005-08-22T20:00:00-04:00;1.872
2005-08-15T20:00:00-04:00;1.896
2005-08-08T20:00:00-04:00;1.776
2005-06-27T20:00:00-04:00;1.628
2005-06-23T20:00:00-04:00;1.676
2005-06-21T20:00:00-04:00;1.643
2005-06-13T20:00:00-04:00;1.666
2005-06-12T20:00:00-04:00;1.707
2005-06-09T20:00:00-04:00;1.652
2005-06-08T20:00:00-04:00;1.665
2005-06-06T20:00:00-04:00;1.644
2005-06-05T20:00:00-04:00;1.657
2005-05-31T20:00:00-04:00;1.602
2005-05-30T20:00:00-04:00;1.517
2005-05-25T20:00:00-04:00;1.493
2005-05-23T20:00:00-04:00;1.434
2005-05-22T20:00:00-04:00;1.408
2005-05-16T20:00:00-04:00;1.427
2005-05-12T20:00:00-04:00;1.434
2005-04-25T20:00:00-04:00;1.562
2005-04-24T20:00:00-04:00;1.572
2005-04-20T20:00:00-04:00;1.592
2005-04-10T20:00:00-04:00;1.549
2005-03-27T19:00:00-05:00;1.584
2005-03-23T19:00:00-05:00;1.593
2005-03-09T19:00:00-05:00;1.519
2005-03-06T19:00:00-05:00;1.488
2005-02-27T19:00:00-05:00;1.477
2005-02-16T19:00:00-05:00;1.334
2005-02-07T19:00:00-05:00;1.232
2005-02-01T19:00:00-05:00;1.283
2005-01-31T19:00:00-05:00;1.305
2005-01-19T19:00:00-05:00;1.364
2005-01-18T19:00:00-05:00;1.36
2005-01-09T19:00:00-05:00;1.299
2005-01-02T19:00:00-05:00;1.15
2004-12-29T19:00:00-05:00;1.21
2004-12-13T19:00:00-05:00;1.263
2004-12-12T19:00:00-05:00;1.203
2004-12-01T19:00:00-05:00;1.192
2004-11-14T19:00:00-05:00;1.297
2004-11-02T19:00:00-05:00;1.379
2004-11-01T19:00:00-05:00;1.338
2004-10-17T20:00:00-04:00;1.55
2004-10-04T20:00:00-04:00;1.49
2004-09-29T20:00:00-04:00;1.491
2004-09-23T20:00:00-04:00;1.456
2004-09-13T20:00:00-04:00;1.334
2004-09-09T20:00:00-04:00;1.233
2020-06-29T20:00:00-04:00;1.02
2020-06-28T20:00:00-04:00;1.006
2020-06-17T20:00:00-04:00;1.059
2020-06-11T20:00:00-04:00;0.964
2020-06-08T20:00:00-04:00;0.97
2020-06-07T20:00:00-04:00;0.938
2020-05-31T20:00:00-04:00;0.856
2020-05-20T20:00:00-04:00;0.823
2020-05-11T20:00:00-04:00;0.629
2020-05-05T20:00:00-04:00;0.504
2020-05-03T20:00:00-04:00;0.503
2020-04-22T20:00:00-04:00;0.497
2020-04-16T20:00:00-04:00;0.667
2020-04-15T20:00:00-04:00;0.653
2020-04-12T20:00:00-04:00;0.707
2020-04-05T20:00:00-04:00;0.765
2020-03-31T20:00:00-04:00;0.65
2020-03-30T20:00:00-04:00;0.697
2020-03-22T20:00:00-04:00;0.697
2020-03-16T20:00:00-04:00;0.838
2020-03-05T19:00:00-05:00;1.275
2020-03-04T19:00:00-05:00;1.379
2020-02-05T19:00:00-05:00;1.553
2020-02-03T19:00:00-05:00;1.451
2020-01-27T19:00:00-05:00;1.641
2020-01-26T19:00:00-05:00;1.598
2020-01-23T19:00:00-05:00;1.665
2020-01-12T19:00:00-05:00;1.821
2020-01-07T19:00:00-05:00;1.892
2020-01-06T19:00:00-05:00;1.949
2020-01-05T19:00:00-05:00;1.941
2019-12-16T19:00:00-05:00;1.922
2019-12-09T19:00:00-05:00;1.857
2019-12-08T19:00:00-05:00;1.83
2019-12-02T19:00:00-05:00;1.799
2019-11-21T19:00:00-05:00;1.843
2019-11-17T19:00:00-05:00;1.77
2019-11-14T19:00:00-05:00;1.83
2019-10-30T20:00:00-04:00;1.8
2019-10-16T20:00:00-04:00;1.884
2019-10-10T20:00:00-04:00;1.883
2019-10-08T20:00:00-04:00;1.854
2019-09-19T20:00:00-04:00;1.957
2019-09-18T20:00:00-04:00;1.946
2019-09-16T20:00:00-04:00;1.918
2019-09-12T20:00:00-04:00;1.798
2019-09-11T20:00:00-04:00;1.816
2019-09-02T20:00:00-04:00;1.784
2019-08-26T20:00:00-04:00;1.789
2019-08-15T20:00:00-04:00;1.769
2019-08-14T20:00:00-04:00;1.768
2019-08-12T20:00:00-04:00;1.836
2019-08-01T20:00:00-04:00;1.852
2019-07-30T20:00:00-04:00;1.948
2019-07-28T20:00:00-04:00;1.911
2019-07-21T20:00:00-04:00;1.9
2019-07-09T20:00:00-04:00;1.984
2019-07-04T20:00:00-04:00;1.877
2019-07-03T20:00:00-04:00;1.877
2019-07-01T20:00:00-04:00;1.867
2019-06-25T20:00:00-04:00;1.928
2019-06-24T20:00:00-04:00;1.882
2019-06-18T20:00:00-04:00;1.8
2019-05-21T20:00:00-04:00;1.984
2019-05-19T20:00:00-04:00;2.023
2019-05-16T20:00:00-04:00;2.043
2019-05-15T20:00:00-04:00;2.072
2019-05-14T20:00:00-04:00;2.028
2019-05-09T20:00:00-04:00;1.998
2019-05-07T20:00:00-04:00;1.986
2019-04-25T20:00:00-04:00;1.958
2019-04-17T20:00:00-04:00;1.986
2019-04-09T20:00:00-04:00;1.993
2019-04-07T20:00:00-04:00;1.979
2019-03-18T20:00:00-04:00;1.905
2019-03-12T20:00:00-04:00;1.906
2019-02-25T19:00:00-05:00;1.933
2019-02-17T19:00:00-05:00;2.017
2019-02-13T19:00:00-05:00;1.91
2019-02-12T19:00:00-05:00;1.875
2019-01-30T19:00:00-05:00;1.841
2019-01-21T19:00:00-05:00;1.828
2019-01-10T19:00:00-05:00;1.826
2019-01-08T19:00:00-05:00;1.823
2019-01-07T19:00:00-05:00;1.758
2018-12-18T19:00:00-05:00;1.699
2018-12-11T19:00:00-05:00;1.744
2018-12-04T19:00:00-05:00;1.791
2018-11-29T19:00:00-05:00;1.728
2018-11-27T19:00:00-05:00;1.742
2018-11-14T19:00:00-05:00;1.943
2018-11-07T19:00:00-05:00;2.067
2018-10-25T20:00:00-04:00;2.22
2018-10-22T20:00:00-04:00;2.163
2018-10-17T20:00:00-04:00;2.217
2018-10-03T20:00:00-04:00;2.312
2018-10-02T20:00:00-04:00;2.345
2018-10-01T20:00:00-04:00;2.317
2018-09-26T20:00:00-04:00;2.236
2018-09-11T20:00:00-04:00;2.211
2018-09-06T20:00:00-04:00;2.166
2018-08-20T20:00:00-04:00;2.086
2018-08-01T20:00:00-04:00;2.1
2018-07-15T20:00:00-04:00;2.017
2018-07-12T20:00:00-04:00;2.088
2018-07-01T20:00:00-04:00;2.1
2018-06-28T20:00:00-04:00;2.148
2018-06-19T20:00:00-04:00;2.034
2018-06-06T20:00:00-04:00;2.132
2018-05-01T20:00:00-04:00;2.062
2018-04-26T20:00:00-04:00;2.084
2018-04-16T20:00:00-04:00;1.998
2018-04-03T20:00:00-04:00;1.923
2018-03-19T20:00:00-04:00;1.852
2018-03-18T20:00:00-04:00;1.815
2018-03-13T20:00:00-04:00;1.797
2018-03-12T20:00:00-04:00;1.79
2018-02-22T19:00:00-05:00;1.899
2018-02-18T19:00:00-05:00;1.825
2018-02-05T19:00:00-05:00;1.89
2018-02-01T19:00:00-05:00;1.942
2018-01-16T19:00:00-05:00;1.926
2018-01-04T19:00:00-05:00;1.936
2017-12-26T19:00:00-05:00;1.898
2017-12-21T19:00:00-05:00;1.828
2017-12-07T19:00:00-05:00;1.816
2017-12-06T19:00:00-05:00;1.765
2017-10-17T20:00:00-04:00;1.651
2017-10-11T20:00:00-04:00;1.627
2017-10-10T20:00:00-04:00;1.665
2017-10-09T20:00:00-04:00;1.646
2017-09-18T20:00:00-04:00;1.703
2017-09-17T20:00:00-04:00;1.713
2017-09-11T20:00:00-04:00;1.769
2017-08-28T20:00:00-04:00;1.626
2017-08-23T20:00:00-04:00;1.566
2017-08-21T20:00:00-04:00;1.528
2017-08-10T20:00:00-04:00;1.536
2017-08-06T20:00:00-04:00;1.537
2017-08-03T20:00:00-04:00;1.546
2017-08-02T20:00:00-04:00;1.539
2017-07-30T20:00:00-04:00;1.573
2017-07-26T20:00:00-04:00;1.521
2017-07-20T20:00:00-04:00;1.424
2017-07-10T20:00:00-04:00;1.355
2017-07-05T20:00:00-04:00;1.355
2017-06-26T20:00:00-04:00;1.284
2017-06-25T20:00:00-04:00;1.252
2017-06-18T20:00:00-04:00;1.277
2017-06-08T20:00:00-04:00;1.291
2017-06-07T20:00:00-04:00;1.282
2017-06-04T20:00:00-04:00;1.323
2017-05-23T20:00:00-04:00;1.499
2017-05-22T20:00:00-04:00;1.498
2017-05-16T20:00:00-04:00;1.424
2017-05-10T20:00:00-04:00;1.387
2017-05-09T20:00:00-04:00;1.373
2017-05-07T20:00:00-04:00;1.357
2017-04-24T20:00:00-04:00;1.47
2017-04-12T20:00:00-04:00;1.573
2017-04-09T20:00:00-04:00;1.563
2017-03-29T20:00:00-04:00;1.473
2017-03-28T20:00:00-04:00;1.455
2017-03-22T20:00:00-04:00;1.402
2017-03-20T20:00:00-04:00;1.412
2017-03-13T20:00:00-04:00;1.396
2017-03-12T20:00:00-04:00;1.396
2017-03-05T19:00:00-05:00;1.527
2017-02-20T19:00:00-05:00;1.577
2017-02-16T19:00:00-05:00;1.557
2017-02-13T19:00:00-05:00;1.555
2017-02-09T19:00:00-05:00;1.581
2017-01-24T19:00:00-05:00;1.503
2017-01-19T19:00:00-05:00;1.511
2017-01-11T19:00:00-05:00;1.544
2017-01-08T19:00:00-05:00;1.481
2017-01-04T19:00:00-05:00;1.541
2017-01-03T19:00:00-05:00;1.534
2016-12-11T19:00:00-05:00;1.482
2016-11-30T19:00:00-05:00;1.484
2016-11-28T19:00:00-05:00;1.351
2016-11-20T19:00:00-05:00;1.413
2016-11-13T19:00:00-05:00;1.272
2016-11-09T19:00:00-05:00;1.32
2016-10-06T20:00:00-04:00;1.465
2016-10-03T20:00:00-04:00;1.445
2016-10-02T20:00:00-04:00;1.451
2016-09-29T20:00:00-04:00;1.418
2016-09-27T20:00:00-04:00;1.369
2016-09-19T20:00:00-04:00;1.286
2016-08-25T20:00:00-04:00;1.412
2016-08-21T20:00:00-04:00;1.355
2016-08-18T20:00:00-04:00;1.384
2016-08-16T20:00:00-04:00;1.361
2016-08-10T20:00:00-04:00;1.249
2016-08-08T20:00:00-04:00;1.202
2016-08-07T20:00:00-04:00;1.213
2016-08-03T20:00:00-04:00;1.18
2016-08-02T20:00:00-04:00;1.156
2016-07-27T20:00:00-04:00;1.142
2016-06-26T20:00:00-04:00;1.326
2016-06-12T20:00:00-04:00;1.381
2016-05-30T20:00:00-04:00;1.36
2016-05-24T20:00:00-04:00;1.383
2016-05-23T20:00:00-04:00;1.375
2016-04-26T20:00:00-04:00;1.251
2016-04-17T20:00:00-04:00;1.119
2016-04-13T20:00:00-04:00;1.158
2016-04-10T20:00:00-04:00;1.12
2016-03-30T20:00:00-04:00;1.056
2016-03-23T20:00:00-04:00;1.064
2016-03-22T20:00:00-04:00;1.095
2016-03-17T20:00:00-04:00;1.11
2016-03-13T20:00:00-04:00;1.068
2016-03-08T19:00:00-05:00;1.109
2016-03-03T19:00:00-05:00;1.048
2016-02-28T19:00:00-05:00;0.991
2016-02-25T19:00:00-05:00;0.935
2016-02-16T19:00:00-05:00;1.008
2016-02-04T19:00:00-05:00;1.024
2016-01-31T19:00:00-05:00;0.974
2016-01-13T19:00:00-05:00;0.903
2016-01-12T19:00:00-05:00;0.887
2016-01-11T19:00:00-05:00;0.912
2016-01-06T19:00:00-05:00;0.972
2015-12-30T19:00:00-05:00;1.026
2015-12-24T19:00:00-05:00;1.035
2015-12-20T19:00:00-05:00;1.009
2015-12-15T19:00:00-05:00;0.997
2015-12-13T19:00:00-05:00;0.996
2015-12-09T19:00:00-05:00;1.131
2015-11-29T19:00:00-05:00;1.237
2015-11-26T19:00:00-05:00;1.258
2015-11-24T19:00:00-05:00;1.303
2015-11-19T19:00:00-05:00;1.251
2015-11-17T19:00:00-05:00;1.282
2015-11-05T19:00:00-05:00;1.422
2015-10-25T20:00:00-04:00;1.353
2015-10-19T20:00:00-04:00;1.333
2015-10-13T20:00:00-04:00;1.341
2015-09-30T20:00:00-04:00;1.403
2015-09-24T20:00:00-04:00;1.408
2015-09-22T20:00:00-04:00;1.366
2015-09-20T20:00:00-04:00;1.353
2015-09-15T20:00:00-04:00;1.392
2015-09-09T20:00:00-04:00;1.417
2015-09-08T20:00:00-04:00;1.383
2015-08-31T20:00:00-04:00;1.402
2015-08-24T20:00:00-04:00;1.243
2015-08-17T20:00:00-04:00;1.39
2015-07-30T20:00:00-04:00;1.455
2015-07-29T20:00:00-04:00;1.475
2015-07-13T20:00:00-04:00;1.575
2015-07-05T20:00:00-04:00;1.581
2015-06-29T20:00:00-04:00;1.727
2015-06-15T20:00:00-04:00;1.729
2015-06-01T20:00:00-04:00;1.82
2015-05-17T20:00:00-04:00;1.871
2015-05-14T20:00:00-04:00;1.889
2015-05-05T20:00:00-04:00;1.904
2015-05-04T20:00:00-04:00;1.907
2015-04-30T20:00:00-04:00;1.86
2015-04-22T20:00:00-04:00;1.779
2015-04-19T20:00:00-04:00;1.741
2015-04-14T20:00:00-04:00;1.747
2015-04-12T20:00:00-04:00;1.655
2015-04-05T20:00:00-04:00;1.614
2015-03-29T20:00:00-04:00;1.591
2015-03-24T20:00:00-04:00;1.554
2015-03-23T20:00:00-04:00;1.539
2015-03-19T20:00:00-04:00;1.566
2015-03-15T20:00:00-04:00;1.554
2015-03-08T20:00:00-04:00;1.699
2015-03-05T19:00:00-05:00;1.743
2015-02-24T19:00:00-05:00;1.824
2015-02-22T19:00:00-05:00;1.844
2015-02-18T19:00:00-05:00;1.754
2015-02-04T19:00:00-05:00;1.675
2015-02-03T19:00:00-05:00;1.653
2015-02-01T19:00:00-05:00;1.647
2015-01-20T19:00:00-05:00;1.474
2015-01-19T19:00:00-05:00;1.478
2015-01-14T19:00:00-05:00;1.451
2015-01-07T19:00:00-05:00;1.536
2015-01-06T19:00:00-05:00;1.526
2015-01-05T19:00:00-05:00;1.545
2014-12-10T19:00:00-05:00;1.842
2014-12-04T19:00:00-05:00;2.009
2014-11-25T19:00:00-05:00;2.196
2014-11-24T19:00:00-05:00;2.256
2014-11-23T19:00:00-05:00;2.288
2014-11-16T19:00:00-05:00;2.268
2014-11-13T19:00:00-05:00;2.297
2014-11-03T19:00:00-05:00;2.378
2014-10-28T20:00:00-04:00;2.43
2014-10-22T20:00:00-04:00;2.406
2014-09-16T20:00:00-04:00;2.706
2014-09-14T20:00:00-04:00;2.729
2014-09-09T20:00:00-04:00;2.751
2014-09-01T20:00:00-04:00;2.816
2014-08-17T20:00:00-04:00;2.8
2014-08-04T20:00:00-04:00;2.807
2014-07-23T20:00:00-04:00;2.834
2014-07-20T20:00:00-04:00;2.801
2014-07-14T20:00:00-04:00;2.784
2014-07-10T20:00:00-04:00;2.8
2014-07-02T20:00:00-04:00;2.817
2014-06-09T20:00:00-04:00;2.8
2014-06-05T20:00:00-04:00;2.807
2014-06-02T20:00:00-04:00;2.793
2014-05-29T20:00:00-04:00;2.817
2014-05-28T20:00:00-04:00;2.849
2014-05-18T20:00:00-04:00;2.876
2014-04-22T20:00:00-04:00;2.926
2014-04-20T20:00:00-04:00;2.949
2014-04-10T20:00:00-04:00;2.86
2014-04-08T20:00:00-04:00;2.89
2014-04-01T20:00:00-04:00;2.801
2014-03-31T20:00:00-04:00;2.809
2014-03-27T20:00:00-04:00;2.878
2014-03-13T20:00:00-04:00;2.882
2014-03-06T19:00:00-05:00;2.979
2014-03-04T19:00:00-05:00;2.968
2014-03-03T19:00:00-05:00;2.993
2014-02-27T19:00:00-05:00;2.955
2014-02-20T19:00:00-05:00;2.952
2014-02-18T19:00:00-05:00;3.087
2014-02-17T19:00:00-05:00;3.074
2014-02-12T19:00:00-05:00;3.007
2014-02-02T19:00:00-05:00;2.885
2014-01-29T19:00:00-05:00;2.955
2014-01-15T19:00:00-05:00;2.919
2014-01-05T19:00:00-05:00;2.909
2013-11-20T19:00:00-05:00;2.906
2013-11-17T19:00:00-05:00;2.808
2013-11-14T19:00:00-05:00;2.829
2013-11-12T19:00:00-05:00;2.784
2013-10-28T20:00:00-04:00;2.891
2013-10-17T20:00:00-04:00;2.936
2013-10-10T20:00:00-04:00;2.915
2013-10-07T20:00:00-04:00;2.923
2013-09-29T20:00:00-04:00;2.842
2013-09-25T20:00:00-04:00;2.847
2013-09-15T20:00:00-04:00;2.938
2013-09-10T20:00:00-04:00;2.942
2013-09-09T20:00:00-04:00;2.953
2013-09-08T20:00:00-04:00;2.994
2013-09-05T20:00:00-04:00;3.045
2013-09-02T20:00:00-04:00;3.076
2013-08-12T20:00:00-04:00;2.989
2013-08-06T20:00:00-04:00;2.886
2013-08-05T20:00:00-04:00;2.917
2013-08-01T20:00:00-04:00;2.97
2013-07-28T20:00:00-04:00;2.917
2013-07-17T20:00:00-04:00;2.975
2013-07-14T20:00:00-04:00;2.908
2013-07-11T20:00:00-04:00;2.906
2013-07-07T20:00:00-04:00;2.86
2013-07-01T20:00:00-04:00;2.782
2013-06-05T20:00:00-04:00;2.755
2013-06-04T20:00:00-04:00;2.744
2013-05-30T20:00:00-04:00;2.657
2013-05-29T20:00:00-04:00;2.706
2013-05-12T20:00:00-04:00;2.741
2013-05-08T20:00:00-04:00;2.773
2013-05-06T20:00:00-04:00;2.734
2013-04-18T20:00:00-04:00;2.699
2013-04-08T20:00:00-04:00;2.916
2013-04-01T20:00:00-04:00;3.019
2013-03-25T20:00:00-04:00;2.923
2013-03-18T20:00:00-04:00;2.891
2013-03-17T20:00:00-04:00;2.972
2013-03-11T20:00:00-04:00;3.016
2013-02-26T19:00:00-05:00;3.079
2013-02-25T19:00:00-05:00;3.127
2013-02-07T19:00:00-05:00;3.286
2013-02-05T19:00:00-05:00;3.226
2013-01-30T19:00:00-05:00;3.19
2013-01-16T19:00:00-05:00;3.072
2013-01-10T19:00:00-05:00;3.058
2012-12-03T19:00:00-05:00;2.945
2012-11-27T19:00:00-05:00;2.975
2012-11-25T19:00:00-05:00;3.018
2012-11-13T19:00:00-05:00;2.94
2012-11-07T19:00:00-05:00;2.891
2012-11-06T19:00:00-05:00;2.9
2012-10-28T20:00:00-04:00;3.017
2012-10-24T20:00:00-04:00;3.013
2012-10-17T20:00:00-04:00;3.162
2012-10-11T20:00:00-04:00;3.208
2012-10-09T20:00:00-04:00;3.211
2012-09-25T20:00:00-04:00;3.134
2012-09-18T20:00:00-04:00;3.068
2012-09-13T20:00:00-04:00;3.284
2012-09-12T20:00:00-04:00;3.265
2012-09-11T20:00:00-04:00;3.263
2012-09-10T20:00:00-04:00;3.257
2012-08-29T20:00:00-04:00;3.258
2012-08-15T20:00:00-04:00;3.203
2012-08-14T20:00:00-04:00;3.185
1994-09-01T20:00:00-04:00;0.503
1994-08-30T20:00:00-04:00;0.499
1994-08-25T20:00:00-04:00;0.482
1994-08-24T20:00:00-04:00;0.489
1994-08-15T20:00:00-04:00;0.485
1994-08-04T20:00:00-04:00;0.496
1994-07-31T20:00:00-04:00;0.55
1994-07-26T20:00:00-04:00;0.515
1994-07-11T20:00:00-04:00;0.509
1994-07-10T20:00:00-04:00;0.503
1994-07-07T20:00:00-04:00;0.494
1994-06-28T20:00:00-04:00;0.499
1994-06-26T20:00:00-04:00;0.504
1994-06-20T20:00:00-04:00;0.51
1994-06-19T20:00:00-04:00;0.52
1994-06-14T20:00:00-04:00;0.512
1994-06-12T20:00:00-04:00;0.477
1994-06-06T20:00:00-04:00;0.453
1994-05-31T20:00:00-04:00;0.486
1994-05-25T20:00:00-04:00;0.474
1994-05-24T20:00:00-04:00;0.474
1994-05-23T20:00:00-04:00;0.472
1994-04-19T20:00:00-04:00;0.47
1994-04-18T20:00:00-04:00;0.468
1994-04-12T20:00:00-04:00;0.466
1994-03-29T19:00:00-05:00;0.429
1994-03-16T19:00:00-05:00;0.459
1994-03-10T19:00:00-05:00;0.442
1994-03-08T19:00:00-05:00;0.439
1994-03-07T19:00:00-05:00;0.442
1994-03-02T19:00:00-05:00;0.458
1994-02-23T19:00:00-05:00;0.462
1994-02-16T19:00:00-05:00;0.434
1994-01-23T19:00:00-05:00;0.534
1994-01-13T19:00:00-05:00;0.598
1994-01-12T19:00:00-05:00;0.518
1993-12-26T19:00:00-05:00;0.45
1993-12-21T19:00:00-05:00;0.452
1993-12-20T19:00:00-05:00;0.446
1993-12-19T19:00:00-05:00;0.451
1993-12-13T19:00:00-05:00;0.427
1993-12-12T19:00:00-05:00;0.427
1993-12-08T19:00:00-05:00;0.423
1993-12-01T19:00:00-05:00;0.469
1993-11-30T19:00:00-05:00;0.491
1993-11-17T19:00:00-05:00;0.542
1993-11-07T19:00:00-05:00;0.523
1993-11-03T19:00:00-05:00;0.547
1993-11-01T19:00:00-05:00;0.546
1993-10-31T19:00:00-05:00;0.555
1993-10-18T20:00:00-04:00;0.565
1993-10-14T20:00:00-04:00;0.564
1993-09-28T20:00:00-04:00;0.575
1993-09-23T20:00:00-04:00;0.56
1993-09-15T20:00:00-04:00;0.515
1993-09-08T20:00:00-04:00;0.513
1993-09-07T20:00:00-04:00;0.507
1993-09-06T20:00:00-04:00;0.505
1993-08-15T20:00:00-04:00;0.5
1993-08-09T20:00:00-04:00;0.477
1993-08-04T20:00:00-04:00;0.482
1993-08-03T20:00:00-04:00;0.488
1993-08-02T20:00:00-04:00;0.49
1993-07-07T20:00:00-04:00;0.491
1993-07-06T20:00:00-04:00;0.5
1993-06-28T20:00:00-04:00;0.524
1993-06-27T20:00:00-04:00;0.523
1993-06-10T20:00:00-04:00;0.524
1993-05-20T20:00:00-04:00;0.553
1993-05-05T20:00:00-04:00;0.56
1993-04-19T20:00:00-04:00;0.549
1993-03-14T19:00:00-05:00;0.554
1993-02-18T19:00:00-05:00;0.537
1993-02-04T19:00:00-05:00;0.562
1993-01-11T19:00:00-05:00;0.517
1993-01-10T19:00:00-05:00;0.537
1992-12-30T19:00:00-05:00;0.565
1992-12-28T19:00:00-05:00;0.568
1992-12-22T19:00:00-05:00;0.577
1992-12-16T19:00:00-05:00;0.544
1992-12-09T19:00:00-05:00;0.543
1992-12-08T19:00:00-05:00;0.527
1992-12-07T19:00:00-05:00;0.518
1992-11-23T19:00:00-05:00;0.55
1992-11-22T19:00:00-05:00;0.545
1992-11-05T19:00:00-05:00;0.555
1992-10-21T20:00:00-04:00;0.608
1992-10-07T20:00:00-04:00;0.631
1992-10-04T20:00:00-04:00;0.629
1992-09-15T20:00:00-04:00;0.63
1992-09-13T20:00:00-04:00;0.637
1992-08-31T20:00:00-04:00;0.616
1992-08-27T20:00:00-04:00;0.603
1992-08-26T20:00:00-04:00;0.594
1992-08-25T20:00:00-04:00;0.587
1992-08-23T20:00:00-04:00;0.597
1992-08-09T20:00:00-04:00;0.582
1992-07-30T20:00:00-04:00;0.613
1992-07-15T20:00:00-04:00;0.607
1992-07-13T20:00:00-04:00;0.604
1992-07-09T20:00:00-04:00;0.603
1992-07-01T20:00:00-04:00;0.613
1992-06-22T20:00:00-04:00;0.624
1992-06-15T20:00:00-04:00;0.605
1992-06-14T20:00:00-04:00;0.609
1992-06-11T20:00:00-04:00;0.612
1992-06-03T20:00:00-04:00;0.61
1992-05-19T20:00:00-04:00;0.554
1992-05-14T20:00:00-04:00;0.573
1992-05-12T20:00:00-04:00;0.576
1992-05-10T20:00:00-04:00;0.591
1992-04-22T20:00:00-04:00;0.54
1992-04-20T20:00:00-04:00;0.56
1992-04-15T20:00:00-04:00;0.551
1992-04-08T20:00:00-04:00;0.536
1992-04-06T20:00:00-04:00;0.543
1992-03-24T19:00:00-05:00;0.511
1992-03-23T19:00:00-05:00;0.515
1992-03-17T19:00:00-05:00;0.521
1992-03-01T19:00:00-05:00;0.506
1992-02-25T19:00:00-05:00;0.513
1992-02-18T19:00:00-05:00;0.531
1992-02-11T19:00:00-05:00;0.563
1992-02-09T19:00:00-05:00;0.574
1992-02-03T19:00:00-05:00;0.56
1992-01-26T19:00:00-05:00;0.543
1992-01-20T19:00:00-05:00;0.519
1992-01-19T19:00:00-05:00;0.531
1992-01-15T19:00:00-05:00;0.525
1992-01-12T19:00:00-05:00;0.519
1992-01-08T19:00:00-05:00;0.465
1992-01-07T19:00:00-05:00;0.456
1992-01-02T19:00:00-05:00;0.485
1991-12-22T19:00:00-05:00;0.49
1991-12-11T19:00:00-05:00;0.528
1991-12-01T19:00:00-05:00;0.601
1991-11-27T19:00:00-05:00;0.602
1991-11-05T19:00:00-05:00;0.7
1991-10-30T19:00:00-05:00;0.689
1991-10-20T20:00:00-04:00;0.688
1991-10-07T20:00:00-04:00;0.658
1991-09-30T20:00:00-04:00;0.637
1991-09-16T20:00:00-04:00;0.62
1991-09-01T20:00:00-04:00;0.665
1991-08-29T20:00:00-04:00;0.66
1991-08-25T20:00:00-04:00;0.637
1991-08-22T20:00:00-04:00;0.634
1991-08-20T20:00:00-04:00;0.631
1991-08-19T20:00:00-04:00;0.674
1991-08-18T20:00:00-04:00;0.658
1991-08-11T20:00:00-04:00;0.61
1991-08-07T20:00:00-04:00;0.599
1991-07-21T20:00:00-04:00;0.59
1991-07-15T20:00:00-04:00;0.591
1991-07-14T20:00:00-04:00;0.592
1991-07-03T20:00:00-04:00;0.565
1991-07-02T20:00:00-04:00;0.565
1991-06-27T20:00:00-04:00;0.562
1991-06-23T20:00:00-04:00;0.541
1991-06-17T20:00:00-04:00;0.54
1991-06-13T20:00:00-04:00;0.543
1991-06-11T20:00:00-04:00;0.547
1991-06-06T20:00:00-04:00;0.547
1991-06-04T20:00:00-04:00;0.552
1991-06-02T20:00:00-04:00;0.572
1991-05-22T20:00:00-04:00;0.579
1991-05-09T20:00:00-04:00;0.567
1991-05-07T20:00:00-04:00;0.563
1991-05-05T20:00:00-04:00;0.562
1991-04-21T20:00:00-04:00;0.569
1991-04-14T20:00:00-04:00;0.57
1991-04-11T20:00:00-04:00;0.562
1991-04-10T20:00:00-04:00;0.555
1991-04-08T20:00:00-04:00;0.552
1991-04-02T19:00:00-05:00;0.529
1991-04-01T19:00:00-05:00;0.538
1991-03-31T19:00:00-05:00;0.536
1991-03-27T19:00:00-05:00;0.552
1991-03-24T19:00:00-05:00;0.552
1991-03-11T19:00:00-05:00;0.563
1991-03-05T19:00:00-05:00;0.559
1991-03-03T19:00:00-05:00;0.559
1991-02-28T19:00:00-05:00;0.543
1991-02-25T19:00:00-05:00;0.565
1991-02-11T19:00:00-05:00;0.718
1991-01-31T19:00:00-05:00;0.65
1991-01-17T19:00:00-05:00;0.618
1991-01-10T19:00:00-05:00;0.799
1991-01-03T19:00:00-05:00;0.696
1991-01-02T19:00:00-05:00;0.73
